date,store,sku,category,units_sold,inventory_on_hand,price,pred_lag_7_baseline,pred_ridge_regression,pred_random_forest,pred_gradient_boosting,best_model,forecast_units
2025-04-18,Providence,SKU-1001,Grocery,171,655,5.05,209.0,168.81,158.19,159.73,gradient_boosting,159.73
2025-04-19,Providence,SKU-1001,Grocery,227,94,4.98,167.0,170.97,169.78,177.83,gradient_boosting,177.83
2025-04-20,Providence,SKU-1001,Grocery,167,585,4.56,142.0,175.92,200.25,197.95,gradient_boosting,197.95
2025-04-21,Providence,SKU-1001,Grocery,135,429,5.01,127.0,142.99,139.13,141.42,gradient_boosting,141.42
2025-04-22,Providence,SKU-1001,Grocery,129,424,4.54,110.0,159.14,163.68,164.66,gradient_boosting,164.66
2025-04-23,Providence,SKU-1001,Grocery,165,775,5.06,99.0,136.96,132.33,131.1,gradient_boosting,131.1
2025-04-24,Providence,SKU-1001,Grocery,134,513,5.11,119.0,143.52,135.45,134.58,gradient_boosting,134.58
2025-04-25,Providence,SKU-1001,Grocery,253,245,5.04,171.0,173.42,166.01,173.64,gradient_boosting,173.64
2025-04-26,Providence,SKU-1001,Grocery,181,224,5.1,227.0,179.5,183.13,171.31,gradient_boosting,171.31
2025-04-27,Providence,SKU-1001,Grocery,119,282,4.36,167.0,184.02,202.35,194.75,gradient_boosting,194.75
2025-04-28,Providence,SKU-1001,Grocery,152,556,5.02,135.0,140.34,139.37,138.92,gradient_boosting,138.92
2025-04-29,Providence,SKU-1001,Grocery,134,449,5.01,129.0,142.58,141.62,139.61,gradient_boosting,139.61
2025-04-30,Providence,SKU-1001,Grocery,114,463,5.02,165.0,146.02,136.97,136.51,gradient_boosting,136.51
2025-03-02,Providence,SKU-1002,Grocery,129,499,8.34,202.0,137.91,145.61,147.92,gradient_boosting,147.92
2025-03-03,Providence,SKU-1002,Grocery,148,236,8.5,132.0,121.68,117.86,118.45,gradient_boosting,118.45
2025-03-04,Providence,SKU-1002,Grocery,90,313,8.62,115.0,114.79,117.11,115.95,gradient_boosting,115.95
2025-03-05,Providence,SKU-1002,Grocery,79,540,8.55,123.0,123.51,118.42,117.49,gradient_boosting,117.49
2025-03-06,Providence,SKU-1002,Grocery,101,580,8.4,125.0,115.83,117.18,113.08,gradient_boosting,113.08
2025-03-07,Providence,SKU-1002,Grocery,109,335,8.38,161.0,138.73,159.41,143.03,gradient_boosting,143.03
2025-03-08,Providence,SKU-1002,Grocery,153,512,8.65,153.0,128.02,141.27,138.03,gradient_boosting,138.03
2025-03-09,Providence,SKU-1002,Grocery,141,486,8.47,129.0,141.86,149.91,146.58,gradient_boosting,146.58
2025-03-10,Providence,SKU-1002,Grocery,95,467,8.61,148.0,120.93,118.44,114.78,gradient_boosting,114.78
2025-03-11,Providence,SKU-1002,Grocery,141,466,7.52,90.0,127.31,131.03,141.3,gradient_boosting,141.3
2025-03-12,Providence,SKU-1002,Grocery,131,450,8.42,79.0,113.12,116.25,112.93,gradient_boosting,112.93
2025-03-13,Providence,SKU-1002,Grocery,90,376,8.4,101.0,121.54,119.23,115.9,gradient_boosting,115.9
2025-03-14,Providence,SKU-1002,Grocery,172,319,7.58,109.0,149.5,182.26,174.82,gradient_boosting,174.82
2025-03-15,Providence,SKU-1002,Grocery,78,278,8.39,153.0,139.68,149.79,145.17,gradient_boosting,145.17
2025-03-16,Providence,SKU-1002,Grocery,102,403,8.37,141.0,131.0,141.98,138.16,gradient_boosting,138.16
2025-03-17,Providence,SKU-1002,Grocery,91,391,8.49,95.0,116.47,110.46,109.17,gradient_boosting,109.17
2025-03-18,Providence,SKU-1002,Grocery,87,525,8.67,141.0,111.99,115.2,111.23,gradient_boosting,111.23
2025-03-19,Providence,SKU-1002,Grocery,78,515,8.6,131.0,109.04,120.87,111.34,gradient_boosting,111.34
2025-03-20,Providence,SKU-1002,Grocery,116,353,8.49,90.0,110.91,120.54,111.16,gradient_boosting,111.16
2025-03-21,Providence,SKU-1002,Grocery,78,490,8.34,172.0,121.95,141.23,135.22,gradient_boosting,135.22
2025-03-22,Providence,SKU-1002,Grocery,104,411,8.54,78.0,120.47,140.09,127.44,gradient_boosting,127.44
2025-03-23,Providence,SKU-1002,Grocery,108,540,8.62,102.0,120.66,137.42,126.65,gradient_boosting,126.65
2025-03-24,Providence,SKU-1002,Grocery,132,467,7.57,91.0,115.56,124.25,124.61,gradient_boosting,124.61
2025-03-25,Providence,SKU-1002,Grocery,155,380,8.32,87.0,111.09,113.12,104.44,gradient_boosting,104.44
2025-03-26,Providence,SKU-1002,Grocery,102,390,7.7,78.0,129.08,121.1,133.29,gradient_boosting,133.29
2025-03-27,Providence,SKU-1002,Grocery,115,511,8.45,116.0,106.09,101.6,106.63,gradient_boosting,106.63
2025-03-28,Providence,SKU-1002,Grocery,155,376,8.43,78.0,122.54,130.98,135.69,gradient_boosting,135.69
2025-03-29,Providence,SKU-1002,Grocery,135,370,8.36,104.0,112.68,140.54,132.92,gradient_boosting,132.92
2025-03-30,Providence,SKU-1002,Grocery,136,452,8.36,108.0,118.19,135.36,133.57,gradient_boosting,133.57
2025-03-31,Providence,SKU-1002,Grocery,91,480,8.53,132.0,108.18,103.38,108.07,gradient_boosting,108.07
2025-04-01,Providence,SKU-1002,Grocery,113,369,8.66,155.0,113.0,95.1,103.09,gradient_boosting,103.09
2025-04-02,Providence,SKU-1002,Grocery,114,547,8.5,102.0,101.99,94.27,100.77,gradient_boosting,100.77
2025-04-03,Providence,SKU-1002,Grocery,98,375,8.67,115.0,116.41,105.68,102.71,gradient_boosting,102.71
2025-04-04,Providence,SKU-1002,Grocery,140,498,8.55,155.0,114.69,131.31,126.0,gradient_boosting,126.0
2025-04-05,Providence,SKU-1002,Grocery,34,541,7.78,135.0,133.67,163.05,155.59,gradient_boosting,155.59
2025-04-06,Providence,SKU-1002,Grocery,149,411,8.68,136.0,116.03,125.04,125.16,gradient_boosting,125.16
2025-04-07,Providence,SKU-1002,Grocery,116,326,8.64,91.0,109.87,109.83,105.57,gradient_boosting,105.57
2025-04-08,Providence,SKU-1002,Grocery,83,253,7.84,113.0,137.72,120.49,133.95,gradient_boosting,133.95
2025-04-09,Providence,SKU-1002,Grocery,78,497,8.5,114.0,105.14,107.28,105.97,gradient_boosting,105.97
2025-04-10,Providence,SKU-1002,Grocery,96,411,8.47,98.0,106.99,99.29,101.83,gradient_boosting,101.83
2025-04-11,Providence,SKU-1002,Grocery,138,476,8.52,140.0,121.17,124.74,130.59,gradient_boosting,130.59
2025-04-12,Providence,SKU-1002,Grocery,143,370,8.47,34.0,107.79,122.97,123.53,gradient_boosting,123.53
2025-04-13,Providence,SKU-1002,Grocery,119,192,8.45,149.0,130.93,126.98,132.43,gradient_boosting,132.43
2025-04-14,Providence,SKU-1002,Grocery,139,314,8.6,116.0,104.44,97.64,104.93,gradient_boosting,104.93
2025-04-15,Providence,SKU-1002,Grocery,133,441,8.27,83.0,106.39,108.3,108.24,gradient_boosting,108.24
2025-04-16,Providence,SKU-1002,Grocery,131,491,8.45,78.0,106.27,102.46,104.75,gradient_boosting,104.75
2025-04-17,Providence,SKU-1002,Grocery,69,397,8.44,96.0,110.71,107.01,110.74,gradient_boosting,110.74
2025-04-18,Providence,SKU-1002,Grocery,135,517,8.49,138.0,121.86,130.1,131.19,gradient_boosting,131.19
2025-04-19,Providence,SKU-1002,Grocery,57,460,8.39,143.0,108.49,140.45,135.72,gradient_boosting,135.72
2025-04-20,Providence,SKU-1002,Grocery,120,516,8.46,119.0,124.72,129.29,132.83,gradient_boosting,132.83
2025-04-21,Providence,SKU-1002,Grocery,164,365,8.59,139.0,113.56,110.75,106.5,gradient_boosting,106.5
2025-04-22,Providence,SKU-1002,Grocery,80,183,8.42,133.0,114.31,118.44,110.46,gradient_boosting,110.46
2025-04-23,Providence,SKU-1002,Grocery,68,507,8.5,131.0,104.72,101.67,105.33,gradient_boosting,105.33
2025-04-24,Providence,SKU-1002,Grocery,126,487,8.63,69.0,101.73,111.5,101.97,gradient_boosting,101.97
2025-04-25,Providence,SKU-1002,Grocery,93,344,8.6,135.0,122.06,133.52,128.43,gradient_boosting,128.43
2025-04-26,Providence,SKU-1002,Grocery,159,262,8.53,57.0,117.73,130.33,126.43,gradient_boosting,126.43
2025-04-27,Providence,SKU-1002,Grocery,50,739,8.47,120.0,115.03,139.49,130.82,gradient_boosting,130.82
2025-04-28,Providence,SKU-1002,Grocery,128,335,7.86,164.0,135.39,112.14,125.72,gradient_boosting,125.72
2025-04-29,Providence,SKU-1002,Grocery,115,346,8.51,80.0,108.62,118.63,103.29,gradient_boosting,103.29
2025-04-30,Providence,SKU-1002,Grocery,129,518,7.68,68.0,122.32,117.31,126.77,gradient_boosting,126.77
2025-03-02,Providence,SKU-2001,Health,53,153,13.11,41.0,52.1,53.69,54.1,gradient_boosting,54.1
2025-03-03,Providence,SKU-2001,Health,46,275,12.83,56.0,39.58,42.97,42.59,gradient_boosting,42.59
2025-03-04,Providence,SKU-2001,Health,41,104,13.09,45.0,44.25,46.06,44.03,gradient_boosting,44.03
2025-03-05,Providence,SKU-2001,Health,44,174,13.1,48.0,46.14,43.84,42.94,gradient_boosting,42.94
2025-03-06,Providence,SKU-2001,Health,54,343,13.43,54.0,44.97,43.43,42.66,gradient_boosting,42.66
2025-03-07,Providence,SKU-2001,Health,68,311,12.97,50.0,48.7,48.21,54.58,gradient_boosting,54.58
2025-03-08,Providence,SKU-2001,Health,63,111,12.88,56.0,54.36,52.6,54.53,gradient_boosting,54.53
2025-03-09,Providence,SKU-2001,Health,50,291,12.71,53.0,51.14,54.03,54.42,gradient_boosting,54.42
2025-03-10,Providence,SKU-2001,Health,57,391,12.52,46.0,38.11,44.73,44.3,gradient_boosting,44.3
2025-03-11,Providence,SKU-2001,Health,38,262,12.93,41.0,42.16,47.17,44.03,gradient_boosting,44.03
2025-03-12,Providence,SKU-2001,Health,35,300,12.89,44.0,43.88,46.2,44.03,gradient_boosting,44.03
2025-03-13,Providence,SKU-2001,Health,50,112,13.26,54.0,51.17,47.81,44.63,gradient_boosting,44.63
2025-03-14,Providence,SKU-2001,Health,65,338,12.03,68.0,64.29,72.97,70.2,gradient_boosting,70.2
2025-03-15,Providence,SKU-2001,Health,69,289,13.05,63.0,52.97,57.08,57.05,gradient_boosting,57.05
2025-03-16,Providence,SKU-2001,Health,43,280,12.85,50.0,53.76,58.47,56.31,gradient_boosting,56.31
2025-03-17,Providence,SKU-2001,Health,60,216,11.78,57.0,58.85,59.63,58.78,gradient_boosting,58.78
2025-03-18,Providence,SKU-2001,Health,44,294,13.02,38.0,39.95,47.5,45.07,gradient_boosting,45.07
2025-03-19,Providence,SKU-2001,Health,60,303,11.87,35.0,58.56,58.11,58.63,gradient_boosting,58.63
2025-03-20,Providence,SKU-2001,Health,50,237,13.12,50.0,48.52,47.91,46.28,gradient_boosting,46.28
2025-03-21,Providence,SKU-2001,Health,69,315,11.74,65.0,70.39,74.85,72.69,gradient_boosting,72.69
2025-03-22,Providence,SKU-2001,Health,71,330,13.0,69.0,55.32,57.31,58.51,gradient_boosting,58.51
2025-03-23,Providence,SKU-2001,Health,57,321,12.85,43.0,52.96,57.97,57.45,gradient_boosting,57.45
2025-03-24,Providence,SKU-2001,Health,35,349,13.18,60.0,45.34,50.01,48.93,gradient_boosting,48.93
2025-03-25,Providence,SKU-2001,Health,54,300,13.13,44.0,42.74,46.04,45.51,gradient_boosting,45.51
2025-03-26,Providence,SKU-2001,Health,35,296,13.2,60.0,45.25,46.78,47.27,gradient_boosting,47.27
2025-03-27,Providence,SKU-2001,Health,34,282,13.13,50.0,48.18,46.42,46.17,gradient_boosting,46.17
2025-03-28,Providence,SKU-2001,Health,61,252,12.73,69.0,55.31,54.49,57.56,gradient_boosting,57.56
2025-03-29,Providence,SKU-2001,Health,58,186,12.99,71.0,60.48,55.52,57.56,gradient_boosting,57.56
2025-03-30,Providence,SKU-2001,Health,57,397,13.03,57.0,49.66,56.74,55.63,gradient_boosting,55.63
2025-03-31,Providence,SKU-2001,Health,45,327,12.95,35.0,41.99,45.3,45.85,gradient_boosting,45.85
2025-04-01,Providence,SKU-2001,Health,38,133,12.97,54.0,46.45,45.63,45.82,gradient_boosting,45.82
2025-04-02,Providence,SKU-2001,Health,40,242,13.08,35.0,46.89,44.11,45.17,gradient_boosting,45.17
2025-04-03,Providence,SKU-2001,Health,43,280,13.28,34.0,46.05,44.17,45.93,gradient_boosting,45.93
2025-04-04,Providence,SKU-2001,Health,51,159,12.77,61.0,56.77,55.03,57.56,gradient_boosting,57.56
2025-04-05,Providence,SKU-2001,Health,62,173,11.49,58.0,73.87,70.14,70.42,gradient_boosting,70.42
2025-04-06,Providence,SKU-2001,Health,55,243,12.6,57.0,54.25,59.4,55.8,gradient_boosting,55.8
2025-04-07,Providence,SKU-2001,Health,55,222,12.99,45.0,39.14,42.57,45.08,gradient_boosting,45.08
2025-04-08,Providence,SKU-2001,Health,48,284,12.95,38.0,43.44,44.75,45.93,gradient_boosting,45.93
2025-04-09,Providence,SKU-2001,Health,46,388,13.01,40.0,39.08,45.38,45.08,gradient_boosting,45.08
2025-04-10,Providence,SKU-2001,Health,41,308,13.16,43.0,42.57,44.56,44.01,gradient_boosting,44.01
2025-04-11,Providence,SKU-2001,Health,54,382,12.9,51.0,50.93,55.43,56.31,gradient_boosting,56.31
2025-04-12,Providence,SKU-2001,Health,67,171,12.93,62.0,57.39,56.26,57.56,gradient_boosting,57.56
2025-04-13,Providence,SKU-2001,Health,64,308,12.96,55.0,54.21,55.69,56.31,gradient_boosting,56.31
2025-04-14,Providence,SKU-2001,Health,54,234,11.48,55.0,58.91,63.54,58.6,gradient_boosting,58.6
2025-04-15,Providence,SKU-2001,Health,27,183,12.78,48.0,42.65,46.32,44.89,gradient_boosting,44.89
2025-04-16,Providence,SKU-2001,Health,56,352,12.64,46.0,41.62,44.75,45.82,gradient_boosting,45.82
2025-04-17,Providence,SKU-2001,Health,42,342,12.8,41.0,42.51,44.5,45.26,gradient_boosting,45.26
2025-04-18,Providence,SKU-2001,Health,47,201,13.13,54.0,49.51,58.69,55.79,gradient_boosting,55.79
2025-04-19,Providence,SKU-2001,Health,54,265,12.96,67.0,55.73,56.57,57.56,gradient_boosting,57.56
2025-04-20,Providence,SKU-2001,Health,48,225,13.07,64.0,56.41,52.75,56.02,gradient_boosting,56.02
2025-04-21,Providence,SKU-2001,Health,40,168,13.34,54.0,43.57,42.89,43.54,gradient_boosting,43.54
2025-04-22,Providence,SKU-2001,Health,44,217,12.89,27.0,40.16,44.54,42.08,gradient_boosting,42.08
2025-04-23,Providence,SKU-2001,Health,51,350,13.0,56.0,42.44,43.3,44.28,gradient_boosting,44.28
2025-04-24,Providence,SKU-2001,Health,38,170,12.78,42.0,45.71,44.27,43.28,gradient_boosting,43.28
2025-04-25,Providence,SKU-2001,Health,56,329,11.72,47.0,63.45,67.88,67.36,gradient_boosting,67.36
2025-04-26,Providence,SKU-2001,Health,56,171,13.03,54.0,54.86,54.58,54.26,gradient_boosting,54.26
2025-04-27,Providence,SKU-2001,Health,59,233,12.88,48.0,53.5,53.42,54.24,gradient_boosting,54.24
2025-04-28,Providence,SKU-2001,Health,42,363,12.9,40.0,38.38,45.17,44.31,gradient_boosting,44.31
2025-04-29,Providence,SKU-2001,Health,34,155,12.76,44.0,40.08,44.17,42.19,gradient_boosting,42.19
2025-04-30,Providence,SKU-2001,Health,44,288,12.92,51.0,45.04,43.14,44.63,gradient_boosting,44.63
2025-03-02,Providence,SKU-2002,Health,46,253,18.58,40.0,37.46,37.83,37.02,gradient_boosting,37.02
2025-03-03,Providence,SKU-2002,Health,26,107,19.61,23.0,26.01,31.11,30.21,gradient_boosting,30.21
2025-03-04,Providence,SKU-2002,Health,30,247,18.73,30.0,28.47,31.91,31.97,gradient_boosting,31.97
2025-03-05,Providence,SKU-2002,Health,35,186,19.61,43.0,30.41,29.56,29.01,gradient_boosting,29.01
2025-03-06,Providence,SKU-2002,Health,19,183,18.75,25.0,29.52,32.57,29.89,gradient_boosting,29.89
2025-03-07,Providence,SKU-2002,Health,27,205,18.83,37.0,31.74,36.48,35.07,gradient_boosting,35.07
2025-03-08,Providence,SKU-2002,Health,37,66,19.01,33.0,38.67,36.32,36.38,gradient_boosting,36.38
2025-03-09,Providence,SKU-2002,Health,38,257,19.01,46.0,37.79,34.68,36.7,gradient_boosting,36.7
2025-03-10,Providence,SKU-2002,Health,22,170,19.08,26.0,23.72,29.05,27.95,gradient_boosting,27.95
2025-03-11,Providence,SKU-2002,Health,34,249,18.85,30.0,25.32,28.85,28.79,gradient_boosting,28.79
2025-03-12,Providence,SKU-2002,Health,28,67,17.3,35.0,47.86,35.51,36.95,gradient_boosting,36.95
2025-03-13,Providence,SKU-2002,Health,28,163,19.18,19.0,27.33,28.62,25.42,gradient_boosting,25.42
2025-03-14,Providence,SKU-2002,Health,43,263,19.47,27.0,31.62,34.79,34.16,gradient_boosting,34.16
2025-03-15,Providence,SKU-2002,Health,40,115,18.95,37.0,37.0,36.11,35.07,gradient_boosting,35.07
2025-03-16,Providence,SKU-2002,Health,56,71,19.4,38.0,41.63,36.28,36.14,gradient_boosting,36.14
2025-03-17,Providence,SKU-2002,Health,31,148,19.36,22.0,26.05,31.04,30.13,gradient_boosting,30.13
2025-03-18,Providence,SKU-2002,Health,35,48,19.22,34.0,32.93,31.21,32.22,gradient_boosting,32.22
2025-03-19,Providence,SKU-2002,Health,26,241,18.88,28.0,29.07,30.19,30.36,gradient_boosting,30.36
2025-03-20,Providence,SKU-2002,Health,25,178,18.81,28.0,29.26,31.32,28.74,gradient_boosting,28.74
2025-03-21,Providence,SKU-2002,Health,27,127,18.9,43.0,36.82,40.07,34.68,gradient_boosting,34.68
2025-03-22,Providence,SKU-2002,Health,38,162,19.05,40.0,38.75,37.57,36.15,gradient_boosting,36.15
2025-03-23,Providence,SKU-2002,Health,48,192,19.2,56.0,40.4,36.7,36.23,gradient_boosting,36.23
2025-03-24,Providence,SKU-2002,Health,31,217,18.71,31.0,24.9,29.71,28.52,gradient_boosting,28.52
2025-03-25,Providence,SKU-2002,Health,43,186,16.74,35.0,44.29,39.49,37.75,gradient_boosting,37.75
2025-03-26,Providence,SKU-2002,Health,31,285,19.14,26.0,25.03,29.96,29.5,gradient_boosting,29.5
2025-03-27,Providence,SKU-2002,Health,37,168,18.66,25.0,31.07,31.91,30.08,gradient_boosting,30.08
2025-03-28,Providence,SKU-2002,Health,33,202,18.81,27.0,35.07,38.38,37.67,gradient_boosting,37.67
2025-03-29,Providence,SKU-2002,Health,37,108,18.66,38.0,40.11,39.49,39.74,gradient_boosting,39.74
2025-03-30,Providence,SKU-2002,Health,38,62,18.62,48.0,47.68,42.04,40.41,gradient_boosting,40.41
2025-03-31,Providence,SKU-2002,Health,27,222,18.77,31.0,26.73,31.2,31.48,gradient_boosting,31.48
2025-04-01,Providence,SKU-2002,Health,40,146,18.6,43.0,30.03,31.21,33.04,gradient_boosting,33.04
2025-04-02,Providence,SKU-2002,Health,29,149,19.03,31.0,28.22,31.15,30.16,gradient_boosting,30.16
2025-04-03,Providence,SKU-2002,Health,27,203,19.12,37.0,30.18,31.26,31.13,gradient_boosting,31.13
2025-04-04,Providence,SKU-2002,Health,45,188,18.96,33.0,31.92,38.97,35.66,gradient_boosting,35.66
2025-04-05,Providence,SKU-2002,Health,29,212,19.29,37.0,37.39,38.3,38.1,gradient_boosting,38.1
2025-04-06,Providence,SKU-2002,Health,26,153,18.66,38.0,42.63,39.2,38.51,gradient_boosting,38.51
2025-04-07,Providence,SKU-2002,Health,42,118,19.15,27.0,26.03,29.93,30.47,gradient_boosting,30.47
2025-04-08,Providence,SKU-2002,Health,30,220,18.74,40.0,31.24,29.77,32.97,gradient_boosting,32.97
2025-04-09,Providence,SKU-2002,Health,32,260,18.87,29.0,28.32,30.88,30.93,gradient_boosting,30.93
2025-04-10,Providence,SKU-2002,Health,35,76,19.21,27.0,34.62,31.45,31.43,gradient_boosting,31.43
2025-04-11,Providence,SKU-2002,Health,57,122,16.77,45.0,52.58,47.06,44.88,gradient_boosting,44.88
2025-04-12,Providence,SKU-2002,Health,35,139,19.58,29.0,36.04,39.29,37.63,gradient_boosting,37.63
2025-04-13,Providence,SKU-2002,Health,55,140,16.93,26.0,56.35,48.57,45.2,gradient_boosting,45.2
2025-04-14,Providence,SKU-2002,Health,22,129,18.99,42.0,26.9,29.86,30.85,gradient_boosting,30.85
2025-04-15,Providence,SKU-2002,Health,30,289,18.68,30.0,27.58,30.18,32.54,gradient_boosting,32.54
2025-04-16,Providence,SKU-2002,Health,35,195,19.14,32.0,29.74,30.12,31.41,gradient_boosting,31.41
2025-04-17,Providence,SKU-2002,Health,35,138,19.25,35.0,32.42,29.82,31.45,gradient_boosting,31.45
2025-04-18,Providence,SKU-2002,Health,48,207,18.67,57.0,39.72,38.13,40.06,gradient_boosting,40.06
2025-04-19,Providence,SKU-2002,Health,58,215,17.14,35.0,51.16,52.44,47.08,gradient_boosting,47.08
2025-04-20,Providence,SKU-2002,Health,51,197,17.5,55.0,55.5,45.19,48.19,gradient_boosting,48.19
2025-04-21,Providence,SKU-2002,Health,43,208,19.1,22.0,27.86,33.08,32.81,gradient_boosting,32.81
2025-04-22,Providence,SKU-2002,Health,36,213,17.17,30.0,46.26,42.0,40.32,gradient_boosting,40.32
2025-04-23,Providence,SKU-2002,Health,35,254,18.74,35.0,30.65,35.17,34.31,gradient_boosting,34.31
2025-04-24,Providence,SKU-2002,Health,39,250,19.21,35.0,33.26,35.31,35.53,gradient_boosting,35.53
2025-04-25,Providence,SKU-2002,Health,44,141,18.85,48.0,43.78,44.57,44.12,gradient_boosting,44.12
2025-04-26,Providence,SKU-2002,Health,41,111,18.74,58.0,45.24,41.34,43.35,gradient_boosting,43.35
2025-04-27,Providence,SKU-2002,Health,50,234,19.51,51.0,46.48,41.11,43.3,gradient_boosting,43.3
2025-04-28,Providence,SKU-2002,Health,28,236,19.14,43.0,28.81,33.44,33.39,gradient_boosting,33.39
2025-04-29,Providence,SKU-2002,Health,28,128,18.9,36.0,32.46,36.82,33.85,gradient_boosting,33.85
2025-04-30,Providence,SKU-2002,Health,29,262,18.87,35.0,31.4,33.81,34.74,gradient_boosting,34.74
2025-03-02,Providence,SKU-3001,Electronics,9,61,77.41,8.0,9.44,7.99,8.75,gradient_boosting,8.75
2025-03-03,Providence,SKU-3001,Electronics,4,39,81.56,8.0,2.34,6.18,6.33,gradient_boosting,6.33
2025-03-04,Providence,SKU-3001,Electronics,4,81,80.28,5.0,1.73,6.17,6.4,gradient_boosting,6.4
2025-03-05,Providence,SKU-3001,Electronics,8,71,79.36,2.0,3.96,6.65,6.47,gradient_boosting,6.47
2025-03-06,Providence,SKU-3001,Electronics,7,47,80.47,6.0,5.54,6.06,6.4,gradient_boosting,6.4
2025-03-07,Providence,SKU-3001,Electronics,8,63,80.68,7.0,8.37,7.54,8.75,gradient_boosting,8.75
2025-03-08,Providence,SKU-3001,Electronics,8,43,80.64,8.0,12.66,7.56,8.75,gradient_boosting,8.75
2025-03-09,Providence,SKU-3001,Electronics,9,42,81.82,9.0,14.47,7.63,8.75,gradient_boosting,8.75
2025-03-10,Providence,SKU-3001,Electronics,8,13,79.21,4.0,1.93,6.39,6.47,gradient_boosting,6.47
2025-03-11,Providence,SKU-3001,Electronics,3,14,79.58,4.0,2.59,6.73,6.47,gradient_boosting,6.47
2025-03-12,Providence,SKU-3001,Electronics,3,54,76.12,8.0,0.0,6.13,6.4,gradient_boosting,6.4
2025-03-13,Providence,SKU-3001,Electronics,7,49,79.86,7.0,5.83,6.19,6.41,gradient_boosting,6.41
2025-03-14,Providence,SKU-3001,Electronics,8,68,80.34,8.0,7.67,7.68,8.75,gradient_boosting,8.75
2025-03-15,Providence,SKU-3001,Electronics,14,62,73.32,8.0,20.19,10.35,11.2,gradient_boosting,11.2
2025-03-16,Providence,SKU-3001,Electronics,8,54,79.21,9.0,11.05,7.85,8.68,gradient_boosting,8.68
2025-03-17,Providence,SKU-3001,Electronics,8,57,78.64,8.0,0.0,6.36,6.4,gradient_boosting,6.4
2025-03-18,Providence,SKU-3001,Electronics,6,51,80.97,3.0,2.11,7.13,6.4,gradient_boosting,6.4
2025-03-19,Providence,SKU-3001,Electronics,8,67,81.17,3.0,5.21,6.66,6.4,gradient_boosting,6.4
2025-03-20,Providence,SKU-3001,Electronics,7,45,72.63,7.0,16.98,8.84,9.37,gradient_boosting,9.37
2025-03-21,Providence,SKU-3001,Electronics,10,36,78.22,8.0,6.49,7.61,8.68,gradient_boosting,8.68
2025-03-22,Providence,SKU-3001,Electronics,6,63,80.21,14.0,10.75,7.92,9.88,gradient_boosting,9.88
2025-03-23,Providence,SKU-3001,Electronics,10,74,79.6,8.0,11.82,7.65,8.75,gradient_boosting,8.75
2025-03-24,Providence,SKU-3001,Electronics,3,96,76.98,8.0,0.0,4.62,6.47,gradient_boosting,6.47
2025-03-25,Providence,SKU-3001,Electronics,6,43,81.29,6.0,2.51,6.31,6.33,gradient_boosting,6.33
2025-03-26,Providence,SKU-3001,Electronics,5,51,79.01,8.0,3.71,6.3,6.47,gradient_boosting,6.47
2025-03-27,Providence,SKU-3001,Electronics,7,52,79.4,7.0,6.59,6.19,6.47,gradient_boosting,6.47
2025-03-28,Providence,SKU-3001,Electronics,10,24,78.75,10.0,8.09,8.06,8.75,gradient_boosting,8.75
2025-03-29,Providence,SKU-3001,Electronics,10,33,79.03,6.0,10.21,8.08,8.56,gradient_boosting,8.56
2025-03-30,Providence,SKU-3001,Electronics,9,75,81.94,10.0,13.2,7.7,8.99,gradient_boosting,8.99
2025-03-31,Providence,SKU-3001,Electronics,5,35,81.3,3.0,2.39,6.72,6.71,gradient_boosting,6.71
2025-04-01,Providence,SKU-3001,Electronics,4,19,81.26,6.0,4.12,6.73,6.71,gradient_boosting,6.71
2025-04-02,Providence,SKU-3001,Electronics,4,46,80.15,5.0,4.87,6.25,6.78,gradient_boosting,6.78
