date,store,sku,category,price,promotion,holiday,weather_index,units_sold,inventory_on_hand,revenue
2024-12-31,Hartford,SKU-3001,Electronics,80.41,0,1,0.72,6,49,482.46
2025-01-01,Hartford,SKU-3001,Electronics,80.28,0,0,0.618,7,43,561.96
2025-01-02,Hartford,SKU-3001,Electronics,82.9,0,0,0.525,10,60,829.0
2025-01-03,Hartford,SKU-3001,Electronics,79.77,0,0,0.671,11,88,877.47
2025-01-04,Hartford,SKU-3001,Electronics,80.38,0,0,0.923,7,73,562.66
2025-01-05,Hartford,SKU-3001,Electronics,80.75,0,0,0.477,9,73,726.75
2025-01-06,Hartford,SKU-3001,Electronics,77.28,0,0,0.803,5,55,386.4
2025-01-07,Hartford,SKU-3001,Electronics,79.68,0,0,0.506,10,38,796.8
2025-01-08,Hartford,SKU-3001,Electronics,79.15,0,0,0.783,6,56,474.9
2025-01-09,Hartford,SKU-3001,Electronics,79.36,0,0,0.484,6,72,476.16
2025-01-10,Hartford,SKU-3001,Electronics,80.06,0,0,0.655,11,57,880.66
2025-01-11,Hartford,SKU-3001,Electronics,81.4,0,0,0.578,8,91,651.2
2025-01-12,Hartford,SKU-3001,Electronics,81.06,0,0,0.746,5,36,405.3
2025-01-13,Hartford,SKU-3001,Electronics,79.81,0,0,0.802,8,64,638.48
2025-01-14,Hartford,SKU-3001,Electronics,79.92,0,0,0.847,6,58,479.52
2025-01-15,Hartford,SKU-3001,Electronics,79.72,0,0,0.562,8,28,637.76
2025-01-16,Hartford,SKU-3001,Electronics,80.88,0,0,0.557,8,65,647.04
2025-01-17,Hartford,SKU-3001,Electronics,80.31,0,0,0.388,8,86,642.48
2025-01-18,Hartford,SKU-3001,Electronics,80.43,0,0,0.787,13,43,1045.59
2025-01-19,Hartford,SKU-3001,Electronics,71.37,1,0,0.63,12,42,856.44
2025-01-20,Hartford,SKU-3001,Electronics,78.84,0,0,0.745,5,69,394.2
2025-01-21,Hartford,SKU-3001,Electronics,79.16,0,0,0.786,7,75,554.12
2025-01-22,Hartford,SKU-3001,Electronics,82.67,0,0,0.755,6,41,496.02
2025-01-23,Hartford,SKU-3001,Electronics,78.2,0,0,0.672,8,78,625.6
2025-01-24,Hartford,SKU-3001,Electronics,78.66,0,0,0.727,10,70,786.6
2025-01-25,Hartford,SKU-3001,Electronics,79.98,0,0,0.671,9,41,719.82
2025-01-26,Hartford,SKU-3001,Electronics,80.31,0,0,0.617,12,28,963.72
2025-01-27,Hartford,SKU-3001,Electronics,73.19,1,0,0.648,12,47,878.28
2025-01-28,Hartford,SKU-3001,Electronics,78.79,0,0,0.734,9,36,709.11
2025-01-29,Hartford,SKU-3001,Electronics,78.98,0,0,0.666,7,70,552.86
2025-01-30,Hartford,SKU-3001,Electronics,79.35,0,0,0.775,8,35,634.8
2025-01-31,Hartford,SKU-3001,Electronics,79.05,0,0,0.767,12,39,948.6
2025-02-01,Hartford,SKU-3001,Electronics,80.19,0,0,0.787,10,31,801.9
2025-02-02,Hartford,SKU-3001,Electronics,79.86,0,0,0.655,10,52,798.6
2025-02-03,Hartford,SKU-3001,Electronics,78.88,0,0,0.873,6,39,473.28
2025-02-04,Hartford,SKU-3001,Electronics,80.11,0,0,0.568,7,54,560.77
2025-02-05,Hartford,SKU-3001,Electronics,80.04,0,0,0.843,6,15,480.24
2025-02-06,Hartford,SKU-3001,Electronics,71.37,1,0,0.659,7,48,499.59
2025-02-07,Hartford,SKU-3001,Electronics,79.33,0,0,0.432,8,75,634.64
2025-02-08,Hartford,SKU-3001,Electronics,79.13,0,0,0.824,10,32,791.3
2025-02-09,Hartford,SKU-3001,Electronics,81.08,0,0,0.576,10,52,810.8
2025-02-10,Hartford,SKU-3001,Electronics,78.1,0,0,0.582,6,16,468.6
2025-02-11,Hartford,SKU-3001,Electronics,78.7,0,0,0.884,8,68,629.6
2025-02-12,Hartford,SKU-3001,Electronics,77.56,0,0,0.752,9,40,698.04
2025-02-13,Hartford,SKU-3001,Electronics,78.85,0,0,0.717,7,63,551.95
2025-02-14,Hartford,SKU-3001,Electronics,70.22,1,0,0.994,12,31,842.64
2025-02-15,Hartford,SKU-3001,Electronics,80.65,0,0,0.808,13,32,1048.45
2025-02-16,Hartford,SKU-3001,Electronics,79.62,0,0,0.81,9,93,716.58
2025-02-17,Hartford,SKU-3001,Electronics,80.84,0,0,0.996,4,69,323.36
2025-02-18,Hartford,SKU-3001,Electronics,78.42,0,0,0.832,8,72,627.36
2025-02-19,Hartford,SKU-3001,Electronics,77.21,0,0,1.0,12,90,926.52
2025-02-20,Hartford,SKU-3001,Electronics,71.94,1,0,0.765,11,39,791.34
2025-02-21,Hartford,SKU-3001,Electronics,79.48,0,0,0.692,10,59,794.8
2025-02-22,Hartford,SKU-3001,Electronics,79.08,0,0,0.828,11,62,869.88
2025-02-23,Hartford,SKU-3001,Electronics,79.06,0,0,0.641,11,46,869.66
2025-02-24,Hartford,SKU-3001,Electronics,78.58,0,0,0.66,7,47,550.06
2025-02-25,Hartford,SKU-3001,Electronics,81.08,0,0,0.782,7,37,567.56
2025-02-26,Hartford,SKU-3001,Electronics,81.81,0,0,0.666,6,63,490.86
2025-02-27,Hartford,SKU-3001,Electronics,79.23,0,0,0.572,10,66,792.3
2025-02-28,Hartford,SKU-3001,Electronics,80.27,0,0,0.707,8,25,642.16
2025-03-01,Hartford,SKU-3001,Electronics,82.79,0,0,0.736,12,38,993.48
2025-03-02,Hartford,SKU-3001,Electronics,78.86,0,0,0.888,10,70,788.6
2025-03-03,Hartford,SKU-3001,Electronics,79.05,0,0,0.685,11,38,869.55
2025-03-04,Hartford,SKU-3001,Electronics,80.7,0,0,0.751,6,58,484.2
2025-03-05,Hartford,SKU-3001,Electronics,81.1,0,0,0.761,10,39,811.0
2025-03-06,Hartford,SKU-3001,Electronics,79.57,0,0,0.854,6,58,477.42
2025-03-07,Hartford,SKU-3001,Electronics,79.52,0,0,0.775,7,40,556.64
2025-03-08,Hartford,SKU-3001,Electronics,79.7,0,0,0.684,10,24,797.0
2025-03-09,Hartford,SKU-3001,Electronics,81.27,0,0,0.823,5,44,406.35
2025-03-10,Hartford,SKU-3001,Electronics,72.52,1,0,0.661,12,30,870.24
2025-03-11,Hartford,SKU-3001,Electronics,80.72,0,0,0.747,9,57,726.48
2025-03-12,Hartford,SKU-3001,Electronics,82.21,0,0,0.714,6,54,493.26
2025-03-13,Hartford,SKU-3001,Electronics,81.6,0,0,0.642,7,50,571.2
2025-03-14,Hartford,SKU-3001,Electronics,80.94,0,0,0.871,12,38,971.28
2025-03-15,Hartford,SKU-3001,Electronics,72.32,1,0,0.775,13,54,940.16
2025-03-16,Hartford,SKU-3001,Electronics,81.14,0,0,0.813,14,58,1135.96
2025-03-17,Hartford,SKU-3001,Electronics,80.4,0,0,0.806,6,52,482.4
2025-03-18,Hartford,SKU-3001,Electronics,79.35,0,0,0.725,8,50,634.8
2025-03-19,Hartford,SKU-3001,Electronics,78.96,0,0,0.568,5,47,394.8
2025-03-20,Hartford,SKU-3001,Electronics,72.0,1,0,0.661,14,56,1008.0
2025-03-21,Hartford,SKU-3001,Electronics,82.05,0,0,0.54,9,39,738.45
2025-03-22,Hartford,SKU-3001,Electronics,80.07,0,0,0.663,8,82,640.56
2025-03-23,Hartford,SKU-3001,Electronics,79.18,0,0,0.67,13,19,1029.34
2025-03-24,Hartford,SKU-3001,Electronics,80.49,0,0,0.904,7,15,563.43
2025-03-25,Hartford,SKU-3001,Electronics,81.97,0,0,0.656,12,21,983.64
2025-03-26,Hartford,SKU-3001,Electronics,81.12,0,0,0.466,7,54,567.84
2025-03-27,Hartford,SKU-3001,Electronics,80.01,0,0,0.525,10,65,800.1
2025-03-28,Hartford,SKU-3001,Electronics,77.87,0,0,0.59,9,79,700.83
2025-03-29,Hartford,SKU-3001,Electronics,78.55,0,0,0.781,10,32,785.5
2025-03-30,Hartford,SKU-3001,Electronics,82.6,0,0,0.686,12,55,991.2
2025-03-31,Hartford,SKU-3001,Electronics,79.68,0,0,0.58,11,42,876.48
2025-04-01,Hartford,SKU-3001,Electronics,80.79,0,0,0.606,12,60,969.48
2025-04-02,Hartford,SKU-3001,Electronics,79.24,0,0,0.691,6,65,475.44
2025-04-03,Hartford,SKU-3001,Electronics,80.82,0,0,0.716,11,80,889.02
2025-04-04,Hartford,SKU-3001,Electronics,81.44,0,0,0.689,10,45,814.4
2025-04-05,Hartford,SKU-3001,Electronics,78.75,0,0,0.533,8,71,630.0
2025-04-06,Hartford,SKU-3001,Electronics,79.37,0,0,0.532,14,39,1111.18
2025-04-07,Hartford,SKU-3001,Electronics,80.21,0,0,0.657,6,88,481.26
2025-04-08,Hartford,SKU-3001,Electronics,79.2,0,0,0.413,8,45,633.6
2025-04-09,Hartford,SKU-3001,Electronics,70.62,1,0,0.594,15,34,1059.3
2025-04-10,Hartford,SKU-3001,Electronics,78.79,0,0,0.605,11,28,866.69
2025-04-11,Hartford,SKU-3001,Electronics,79.33,0,0,0.788,12,44,951.96
2025-04-12,Hartford,SKU-3001,Electronics,80.12,0,0,0.621,12,35,961.44
2025-04-13,Hartford,SKU-3001,Electronics,80.26,0,0,0.821,12,62,963.12
2025-04-14,Hartford,SKU-3001,Electronics,79.23,0,0,0.683,9,53,713.07
2025-04-15,Hartford,SKU-3001,Electronics,81.98,0,0,0.691,10,61,819.8
2025-04-16,Hartford,SKU-3001,Electronics,80.01,0,0,0.506,7,88,560.07
2025-04-17,Hartford,SKU-3001,Electronics,80.8,0,0,0.68,12,50,969.6
2025-04-18,Hartford,SKU-3001,Electronics,79.83,0,0,0.322,11,69,878.13
2025-04-19,Hartford,SKU-3001,Electronics,79.55,0,0,0.55,10,30,795.5
2025-04-20,Hartford,SKU-3001,Electronics,79.27,0,0,0.621,11,28,871.97
2025-04-21,Hartford,SKU-3001,Electronics,81.67,0,0,0.634,13,65,1061.71
2025-04-22,Hartford,SKU-3001,Electronics,79.38,0,0,0.514,10,58,793.8
2025-04-23,Hartford,SKU-3001,Electronics,82.4,0,0,0.463,8,50,659.2
2025-04-24,Hartford,SKU-3001,Electronics,81.39,0,0,0.669,8,62,651.12
2025-04-25,Hartford,SKU-3001,Electronics,80.77,0,0,0.684,13,52,1050.01
2025-04-26,Hartford,SKU-3001,Electronics,81.17,0,0,0.835,7,63,568.19
2025-04-27,Hartford,SKU-3001,Electronics,80.74,0,0,0.623,11,46,888.14
2025-04-28,Hartford,SKU-3001,Electronics,79.08,0,0,0.665,7,57,553.56
2025-04-29,Hartford,SKU-3001,Electronics,78.36,0,0,0.571,10,52,783.6
2025-04-30,Hartford,SKU-3001,Electronics,79.5,0,0,0.694,12,48,954.0
2024-01-01,Hartford,SKU-3002,Electronics,130.25,0,0,0.743,3,38,390.75
2024-01-02,Hartford,SKU-3002,Electronics,128.27,0,0,0.723,6,44,769.62
2024-01-03,Hartford,SKU-3002,Electronics,126.42,0,0,0.534,7,30,884.94
2024-01-04,Hartford,SKU-3002,Electronics,114.56,1,0,0.714,9,36,1031.04
2024-01-05,Hartford,SKU-3002,Electronics,129.46,0,0,0.741,6,32,776.76
2024-01-06,Hartford,SKU-3002,Electronics,129.16,0,0,0.695,9,31,1162.44
2024-01-07,Hartford,SKU-3002,Electronics,129.34,0,0,0.747,2,40,258.68
2024-01-08,Hartford,SKU-3002,Electronics,127.62,0,0,0.649,3,6,382.86
2024-01-09,Hartford,SKU-3002,Electronics,130.05,0,0,0.542,5,28,650.25
2024-01-10,Hartford,SKU-3002,Electronics,129.4,0,0,0.704,6,36,776.4
2024-01-11,Hartford,SKU-3002,Electronics,128.98,0,0,0.595,7,33,902.86
2024-01-12,Hartford,SKU-3002,Electronics,127.03,0,0,0.68,2,31,254.06
2024-01-13,Hartford,SKU-3002,Electronics,129.7,0,0,0.586,6,51,778.2
2024-01-14,Hartford,SKU-3002,Electronics,130.73,0,0,0.68,6,48,784.38
2024-01-15,Hartford,SKU-3002,Electronics,130.03,0,0,0.846,6,39,780.18
2024-01-16,Hartford,SKU-3002,Electronics,131.4,0,0,0.912,5,36,657.0
2024-01-17,Hartford,SKU-3002,Electronics,132.91,0,0,0.825,9,33,1196.19
2024-01-18,Hartford,SKU-3002,Electronics,131.56,0,0,0.67,5,39,657.8
2024-01-19,Hartford,SKU-3002,Electronics,130.4,0,0,0.779,8,28,1043.2
2024-01-20,Hartford,SKU-3002,Electronics,130.89,0,0,0.617,7,33,916.23
2024-01-21,Hartford,SKU-3002,Electronics,119.08,1,0,0.704,6,38,714.48
2024-01-22,Hartford,SKU-3002,Electronics,128.58,0,0,0.711,4,38,514.32
2024-01-23,Hartford,SKU-3002,Electronics,130.09,0,0,0.493,7,44,910.63
2024-01-24,Hartford,SKU-3002,Electronics,131.75,0,0,0.588,4,32,527.0
2024-01-25,Hartford,SKU-3002,Electronics,130.39,0,0,0.726,5,31,651.95
2024-01-26,Hartford,SKU-3002,Electronics,128.17,0,0,0.766,7,45,897.19
2024-01-27,Hartford,SKU-3002,Electronics,127.32,0,0,0.651,3,40,381.96
2024-01-28,Hartford,SKU-3002,Electronics,131.41,0,0,0.687,6,38,788.46
2024-01-29,Hartford,SKU-3002,Electronics,131.09,0,0,0.76,1,42,131.09
2024-01-30,Hartford,SKU-3002,Electronics,131.88,0,0,0.637,5,44,659.4
2024-01-31,Hartford,SKU-3002,Electronics,127.78,0,0,0.624,3,40,383.34
2024-02-01,Hartford,SKU-3002,Electronics,128.66,0,0,0.619,5,46,643.3
2024-02-02,Hartford,SKU-3002,Electronics,129.08,0,0,0.579,8,51,1032.64
2024-02-03,Hartford,SKU-3002,Electronics,128.77,0,0,0.795,8,36,1030.16
2024-02-04,Hartford,SKU-3002,Electronics,129.81,0,0,0.848,8,30,1038.48
2024-02-05,Hartford,SKU-3002,Electronics,132.41,0,0,0.739,4,34,529.64
2024-02-06,Hartford,SKU-3002,Electronics,129.16,0,0,0.989,2,32,258.32
2024-02-07,Hartford,SKU-3002,Electronics,132.2,0,0,0.825,5,23,661.0
2024-02-08,Hartford,SKU-3002,Electronics,129.21,0,0,0.717,4,29,516.84
2024-02-09,Hartford,SKU-3002,Electronics,129.85,0,0,0.513,7,31,908.95
2024-02-10,Hartford,SKU-3002,Electronics,126.32,0,0,0.68,8,37,1010.56
2024-02-11,Hartford,SKU-3002,Electronics,126.74,0,0,0.756,6,41,760.44
2024-02-12,Hartford,SKU-3002,Electronics,132.64,0,0,0.811,7,43,928.48
2024-02-13,Hartford,SKU-3002,Electronics,130.52,0,0,0.795,5,46,652.6
2024-02-14,Hartford,SKU-3002,Electronics,131.08,0,0,0.619,8,21,1048.64
2024-02-15,Hartford,SKU-3002,Electronics,129.19,0,0,0.715,5,26,645.95
2024-02-16,Hartford,SKU-3002,Electronics,133.78,0,0,0.908,5,34,668.9
2024-02-17,Hartford,SKU-3002,Electronics,131.67,0,0,0.717,6,41,790.02
2024-02-18,Hartford,SKU-3002,Electronics,132.66,0,0,0.9,9,25,1193.94
2024-02-19,Hartford,SKU-3002,Electronics,130.01,0,0,0.642,2,48,260.02
2024-02-20,Hartford,SKU-3002,Electronics,131.38,0,0,0.843,1,46,131.38
2024-02-21,Hartford,SKU-3002,Electronics,131.98,0,0,0.74,2,44,263.96
2024-02-22,Hartford,SKU-3002,Electronics,126.22,0,0,0.694,3,36,378.66
2024-02-23,Hartford,SKU-3002,Electronics,132.99,0,0,0.869,9,48,1196.91
2024-02-24,Hartford,SKU-3002,Electronics,130.47,0,0,0.683,3,46,391.41
2024-02-25,Hartford,SKU-3002,Electronics,131.64,0,0,0.744,8,24,1053.12
2024-02-26,Hartford,SKU-3002,Electronics,129.54,0,0,0.408,6,38,777.24
2024-02-27,Hartford,SKU-3002,Electronics,130.47,0,0,0.778,5,19,652.35
2024-02-28,Hartford,SKU-3002,Electronics,127.86,0,0,0.633,7,15,895.02
2024-02-29,Hartford,SKU-3002,Electronics,130.15,0,0,0.489,5,39,650.75
2024-03-01,Hartford,SKU-3002,Electronics,126.7,0,0,0.829,9,41,1140.3
2024-03-02,Hartford,SKU-3002,Electronics,127.03,0,0,0.847,7,56,889.21
2024-03-03,Hartford,SKU-3002,Electronics,136.59,0,0,0.703,6,31,819.54
2024-03-04,Hartford,SKU-3002,Electronics,135.13,0,0,0.743,5,39,675.65
2024-03-05,Hartford,SKU-3002,Electronics,129.7,0,0,1.0,7,33,907.9
2024-03-06,Hartford,SKU-3002,Electronics,130.38,0,0,0.617,6,41,782.28
2024-03-07,Hartford,SKU-3002,Electronics,130.18,0,0,0.442,6,40,781.08
2024-03-08,Hartford,SKU-3002,Electronics,133.88,0,0,0.592,5,33,669.4
2024-03-09,Hartford,SKU-3002,Electronics,131.24,0,0,0.829,4,21,524.96
2024-03-10,Hartford,SKU-3002,Electronics,131.77,0,0,0.616,5,48,658.85
2024-03-11,Hartford,SKU-3002,Electronics,127.8,0,0,0.778,3,27,383.4
2024-03-12,Hartford,SKU-3002,Electronics,129.97,0,0,0.92,5,33,649.85
2024-03-13,Hartford,SKU-3002,Electronics,114.19,1,0,0.675,5,34,570.95
2024-03-14,Hartford,SKU-3002,Electronics,129.3,0,0,0.522,4,23,517.2
2024-03-15,Hartford,SKU-3002,Electronics,131.29,0,0,0.704,11,23,1444.19
2024-03-16,Hartford,SKU-3002,Electronics,128.98,0,0,0.624,6,55,773.88
2024-03-17,Hartford,SKU-3002,Electronics,117.34,1,0,0.807,9,33,1056.06
2024-03-18,Hartford,SKU-3002,Electronics,130.96,0,0,0.728,8,34,1047.68
2024-03-19,Hartford,SKU-3002,Electronics,128.49,0,0,0.537,8,31,1027.92
2024-03-20,Hartford,SKU-3002,Electronics,133.79,0,0,0.657,3,33,401.37
2024-03-21,Hartford,SKU-3002,Electronics,131.11,0,0,0.654,3,63,393.33
2024-03-22,Hartford,SKU-3002,Electronics,130.06,0,0,0.809,7,36,910.42
2024-03-23,Hartford,SKU-3002,Electronics,128.86,0,0,0.643,7,43,902.02
2024-03-24,Hartford,SKU-3002,Electronics,131.07,0,0,0.443,7,38,917.49
2024-03-25,Hartford,SKU-3002,Electronics,127.61,0,0,0.728,2,30,255.22
2024-03-26,Hartford,SKU-3002,Electronics,129.49,0,0,0.888,2,31,258.98
2024-03-27,Hartford,SKU-3002,Electronics,130.1,0,0,0.675,9,38,1170.9
2024-03-28,Hartford,SKU-3002,Electronics,129.73,0,0,0.643,2,39,259.46
2024-03-29,Hartford,SKU-3002,Electronics,130.01,0,0,0.698,6,47,780.06
2024-03-30,Hartford,SKU-3002,Electronics,115.58,1,0,0.678,11,18,1271.38
2024-03-31,Hartford,SKU-3002,Electronics,128.11,0,0,0.666,5,39,640.55
2024-04-01,Hartford,SKU-3002,Electronics,128.5,0,0,0.667,5,49,642.5
2024-04-02,Hartford,SKU-3002,Electronics,128.48,0,0,0.59,4,28,513.92
2024-04-03,Hartford,SKU-3002,Electronics,131.11,0,0,0.688,9,36,1179.99
2024-04-04,Hartford,SKU-3002,Electronics,130.84,0,0,0.656,4,54,523.36
2024-04-05,Hartford,SKU-3002,Electronics,127.78,0,0,0.589,7,30,894.46
2024-04-06,Hartford,SKU-3002,Electronics,128.29,0,0,0.695,5,23,641.45
2024-04-07,Hartford,SKU-3002,Electronics,129.86,0,0,0.661,9,42,1168.74
2024-04-08,Hartford,SKU-3002,Electronics,131.89,0,0,0.585,7,56,923.23
2024-04-09,Hartford,SKU-3002,Electronics,130.75,0,0,0.705,8,24,1046.0
2024-04-10,Hartford,SKU-3002,Electronics,128.19,0,0,0.526,2,44,256.38
2024-04-11,Hartford,SKU-3002,Electronics,128.32,0,0,0.811,6,48,769.92
2024-04-12,Hartford,SKU-3002,Electronics,133.53,0,0,0.537,6,31,801.18
2024-04-13,Hartford,SKU-3002,Electronics,128.66,0,0,0.961,7,32,900.62
2024-04-14,Hartford,SKU-3002,Electronics,116.33,1,0,0.593,13,18,1512.29
2024-04-15,Hartford,SKU-3002,Electronics,128.78,0,0,0.646,6,18,772.68
2024-04-16,Hartford,SKU-3002,Electronics,131.99,0,0,0.618,3,42,395.97
2024-04-17,Hartford,SKU-3002,Electronics,132.73,0,0,0.618,3,31,398.19
2024-04-18,Hartford,SKU-3002,Electronics,128.98,0,0,0.764,4,22,515.92
2024-04-19,Hartford,SKU-3002,Electronics,127.97,0,0,0.73,5,31,639.85
2024-04-20,Hartford,SKU-3002,Electronics,131.09,0,0,0.675,5,38,655.45
2024-04-21,Hartford,SKU-3002,Electronics,117.62,1,0,0.729,9,27,1058.58
2024-04-22,Hartford,SKU-3002,Electronics,132.46,0,0,0.328,7,27,927.22
2024-04-23,Hartford,SKU-3002,Electronics,129.15,0,0,0.442,5,43,645.75
2024-04-24,Hartford,SKU-3002,Electronics,128.99,0,0,0.527,8,17,1031.92
2024-04-25,Hartford,SKU-3002,Electronics,125.49,0,0,0.498,3,48,376.47
2024-04-26,Hartford,SKU-3002,Electronics,126.84,0,0,0.529,5,36,634.2
2024-04-27,Hartford,SKU-3002,Electronics,131.34,0,0,0.411,9,43,1182.06
2024-04-28,Hartford,SKU-3002,Electronics,132.33,0,0,0.563,5,42,661.65
2024-04-29,Hartford,SKU-3002,Electronics,127.97,0,0,0.735,4,36,511.88
2024-04-30,Hartford,SKU-3002,Electronics,132.09,0,0,0.769,5,28,660.45
2024-05-01,Hartford,SKU-3002,Electronics,129.95,0,0,0.575,4,51,519.8
2024-05-02,Hartford,SKU-3002,Electronics,130.19,0,0,0.561,5,33,650.95
2024-05-03,Hartford,SKU-3002,Electronics,127.8,0,0,0.484,9,39,1150.2
2024-05-04,Hartford,SKU-3002,Electronics,131.63,0,0,0.634,4,23,526.52
2024-05-05,Hartford,SKU-3002,Electronics,128.94,0,0,0.673,6,52,773.64
2024-05-06,Hartford,SKU-3002,Electronics,128.4,0,0,0.49,6,30,770.4
2024-05-07,Hartford,SKU-3002,Electronics,128.85,0,0,0.616,5,36,644.25
2024-05-08,Hartford,SKU-3002,Electronics,130.28,0,0,0.546,6,33,781.68
2024-05-09,Hartford,SKU-3002,Electronics,128.92,0,0,0.824,3,54,386.76
2024-05-10,Hartford,SKU-3002,Electronics,130.6,0,0,0.473,5,36,653.0
2024-05-11,Hartford,SKU-3002,Electronics,133.68,0,0,0.65,6,9,802.08
2024-05-12,Hartford,SKU-3002,Electronics,126.94,0,0,0.556,7,35,888.58
2024-05-13,Hartford,SKU-3002,Electronics,130.12,0,0,0.56,3,37,390.36
2024-05-14,Hartford,SKU-3002,Electronics,131.1,0,0,0.744,6,47,786.6
2024-05-15,Hartford,SKU-3002,Electronics,128.3,0,0,0.517,5,25,641.5
2024-05-16,Hartford,SKU-3002,Electronics,126.71,0,0,0.77,4,43,506.84
2024-05-17,Hartford,SKU-3002,Electronics,130.89,0,0,0.585,8,47,1047.12
2024-05-18,Hartford,SKU-3002,Electronics,129.72,0,0,0.462,6,41,778.32
2024-05-19,Hartford,SKU-3002,Electronics,130.55,0,0,0.611,6,48,783.3
2024-05-20,Hartford,SKU-3002,Electronics,132.19,0,0,0.493,6,45,793.14
2024-05-21,Hartford,SKU-3002,Electronics,128.84,0,0,0.497,5,43,644.2
2024-05-22,Hartford,SKU-3002,Electronics,129.87,0,0,0.588,2,28,259.74
2024-05-23,Hartford,SKU-3002,Electronics,129.9,0,0,0.608,5,34,649.5
2024-05-24,Hartford,SKU-3002,Electronics,131.96,0,0,0.386,7,28,923.72
2024-05-25,Hartford,SKU-3002,Electronics,129.93,0,0,0.44,5,35,649.65
2024-05-26,Hartford,SKU-3002,Electronics,128.86,0,0,0.465,9,51,1159.74
2024-05-27,Hartford,SKU-3002,Electronics,133.25,0,0,0.851,6,46,799.5
2024-05-28,Hartford,SKU-3002,Electronics,130.67,0,0,0.694,4,19,522.68
2024-05-29,Hartford,SKU-3002,Electronics,126.92,0,0,0.331,1,50,126.92
2024-05-30,Hartford,SKU-3002,Electronics,131.42,0,0,0.771,4,41,525.68
2024-05-31,Hartford,SKU-3002,Electronics,132.79,0,0,0.516,6,35,796.74
2024-06-01,Hartford,SKU-3002,Electronics,132.59,0,0,0.431,6,35,795.54
2024-06-02,Hartford,SKU-3002,Electronics,131.48,0,0,0.416,12,52,1577.76
2024-06-03,Hartford,SKU-3002,Electronics,131.49,0,0,0.579,5,64,657.45
2024-06-04,Hartford,SKU-3002,Electronics,130.13,0,0,0.586,9,37,1171.17
2024-06-05,Hartford,SKU-3002,Electronics,129.83,0,0,0.655,6,48,778.98
2024-06-06,Hartford,SKU-3002,Electronics,129.32,0,0,0.538,7,57,905.24
2024-06-07,Hartford,SKU-3002,Electronics,131.21,0,0,0.419,7,43,918.47
2024-06-08,Hartford,SKU-3002,Electronics,129.3,0,0,0.456,6,38,775.8
2024-06-09,Hartford,SKU-3002,Electronics,126.79,0,0,0.289,8,26,1014.32
2024-06-10,Hartford,SKU-3002,Electronics,129.7,0,0,0.452,4,49,518.8
2024-06-11,Hartford,SKU-3002,Electronics,133.98,0,0,0.33,5,34,669.9
2024-06-12,Hartford,SKU-3002,Electronics,131.29,0,0,0.312,7,45,919.03
2024-06-13,Hartford,SKU-3002,Electronics,132.31,0,0,0.649,2,42,264.62
2024-06-14,Hartford,SKU-3002,Electronics,132.79,0,0,0.414,6,32,796.74
2024-06-15,Hartford,SKU-3002,Electronics,131.69,0,0,0.435,6,41,790.14
2024-06-16,Hartford,SKU-3002,Electronics,131.43,0,0,0.558,4,54,525.72
2024-06-17,Hartford,SKU-3002,Electronics,130.37,0,0,0.557,5,38,651.85
2024-06-18,Hartford,SKU-3002,Electronics,130.52,0,0,0.504,9,14,1174.68
2024-06-19,Hartford,SKU-3002,Electronics,130.74,0,0,0.319,7,26,915.18
2024-06-20,Hartford,SKU-3002,Electronics,132.97,0,0,0.384,3,38,398.91
2024-06-21,Hartford,SKU-3002,Electronics,120.04,1,0,0.4,8,55,960.32
2024-06-22,Hartford,SKU-3002,Electronics,131.18,0,0,0.583,6,43,787.08
2024-06-23,Hartford,SKU-3002,Electronics,130.91,0,0,0.379,8,22,1047.28
2024-06-24,Hartford,SKU-3002,Electronics,129.79,0,0,0.243,3,31,389.37
2024-06-25,Hartford,SKU-3002,Electronics,131.83,0,0,0.308,5,54,659.15
2024-06-26,Hartford,SKU-3002,Electronics,131.62,0,0,0.299,3,18,394.86
2024-06-27,Hartford,SKU-3002,Electronics,128.21,0,0,0.439,3,32,384.63
2024-06-28,Hartford,SKU-3002,Electronics,128.74,0,0,0.418,5,38,643.7
2024-06-29,Hartford,SKU-3002,Electronics,129.66,0,0,0.495,8,49,1037.28
2024-06-30,Hartford,SKU-3002,Electronics,130.89,0,0,0.367,8,40,1047.12
2024-07-01,Hartford,SKU-3002,Electronics,128.59,0,0,0.395,6,54,771.54
2024-07-02,Hartford,SKU-3002,Electronics,128.17,0,0,0.588,5,3,640.85
2024-07-03,Hartford,SKU-3002,Electronics,125.9,0,0,0.511,5,24,629.5
2024-07-04,Hartford,SKU-3002,Electronics,129.15,0,1,0.34,5,33,645.75
2024-07-05,Hartford,SKU-3002,Electronics,129.28,0,0,0.45,5,36,646.4
2024-07-06,Hartford,SKU-3002,Electronics,129.74,0,0,0.331,8,17,1037.92
2024-07-07,Hartford,SKU-3002,Electronics,129.7,0,0,0.527,6,28,778.2
2024-07-08,Hartford,SKU-3002,Electronics,128.38,0,0,0.528,4,36,513.52
2024-07-09,Hartford,SKU-3002,Electronics,126.95,0,0,0.462,4,35,507.8
2024-07-10,Hartford,SKU-3002,Electronics,128.88,0,0,0.372,5,32,644.4
2024-07-11,Hartford,SKU-3002,Electronics,130.07,0,0,0.491,1,26,130.07
2024-07-12,Hartford,SKU-3002,Electronics,129.24,0,0,0.296,8,39,1033.92
2024-07-13,Hartford,SKU-3002,Electronics,129.4,0,0,0.327,5,45,647.0
